"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.095384690E2,2.998684965E1,3.144153663E1,3.059387469E2,3.229641492E2,2.593653689E0,1.207667825E2,9.874537179E-2,4.978101167E0,3.007165742E0,-1.000000000E0
1.105384651E2,2.998683739E1,3.144156124E1,3.058360562E2,3.228614940E2,2.389094602E0,1.160925396E2,1.018242159E-1,4.979989314E0,3.004037859E0,-1.000000000E0
1.115384618E2,2.998683444E1,3.144159303E1,3.056633122E2,3.226887717E2,2.831967181E0,1.049086795E2,1.050551202E-1,4.899181610E0,3.134095817E0,-1.000000000E0
1.125384578E2,2.998682857E1,3.144162588E1,3.055831788E2,3.226086661E2,2.955832269E0,1.010125690E2,1.080723872E-1,4.928484712E0,3.087810791E0,-1.000000000E0
1.135384548E2,2.998682125E1,3.144165605E1,3.057250741E2,3.227505905E2,2.782239868E0,1.021436125E2,1.110895059E-1,4.934033528E0,3.078936534E0,-1.000000000E0
1.145384513E2,2.998681240E1,3.144168566E1,3.056409345E2,3.226664826E2,2.800704620E0,1.048349529E2,1.144666138E-1,4.941637172E0,3.066717968E0,-1.000000000E0
1.155384482E2,2.998681957E1,3.144171974E1,3.054195354E2,3.224450876E2,2.781697033E0,9.541309596E1,1.177264489E-1,4.923966917E0,3.095009989E0,-1.000000000E0
1.165384445E2,2.998682435E1,3.144175313E1,3.053341978E2,3.223597581E2,2.825435562E0,9.114008552E1,1.210682273E-1,4.919732657E0,3.101736226E0,-1.000000000E0
1.175384409E2,2.998683131E1,3.144178689E1,3.052337387E2,3.222593032E2,2.876648279E0,8.769253418E1,1.243220534E-1,4.922299610E0,3.097660985E0,-1.000000000E0
1.185384370E2,2.998682858E1,3.144182053E1,3.047156619E2,3.217412487E2,2.970832879E0,8.873545003E1,1.275179409E-1,4.907279332E0,3.121401383E0,-1.000000000E0
1.195384331E2,2.998682584E1,3.144185356E1,3.048406002E2,3.218662091E2,2.909907978E0,8.971466186E1,1.305937565E-1,4.899755831E0,3.133198020E0,-1.000000000E0
1.205384307E2,2.998682263E1,3.144188528E1,3.047285886E2,3.217542196E2,2.915309498E0,9.133450997E1,1.347321240E-1,4.890487375E0,3.147645194E0,-1.000000000E0
1.215384265E2,2.998683569E1,3.144192552E1,3.049318526E2,3.219574798E2,3.119448878E0,8.948779099E1,1.381698688E-1,4.870894665E0,3.177880142E0,-1.000000000E0
1.225384228E2,2.998683688E1,3.144196118E1,3.048684196E2,3.218940629E2,3.146284746E0,9.106137129E1,1.423306132E-1,4.865766344E0,3.185726748E0,-1.000000000E0
1.235384194E2,2.998684625E1,3.144200301E1,3.051059194E2,3.221315666E2,3.294425370E0,8.702695703E1,1.463289833E-1,4.846492035E0,3.214973093E0,-1.000000000E0
1.245384164E2,2.998684710E1,3.144204451E1,3.052957672E2,3.223214340E2,3.476064550E0,8.845795146E1,1.503103941E-1,4.838041689E0,3.227675580E0,-1.000000000E0
1.255384129E2,2.998684362E1,3.144208566E1,3.052327855E2,3.222584798E2,3.397428480E0,9.155191565E1,1.534901012E-1,4.832963704E0,3.235274156E0,-1.000000000E0
1.265384095E2,2.998683966E1,3.144211835E1,3.052152834E2,3.222410019E2,3.180058286E0,9.401363284E1,1.561365509E-1,4.820519474E0,3.253786876E0,-1.000000000E0
1.275384060E2,2.998682961E1,3.144214327E1,3.049804857E2,3.220062356E2,2.800407477E0,1.018153948E2,1.604405371E-1,4.820765976E0,3.253421651E0,-1.000000000E0
1.285384021E2,2.998681387E1,3.144218409E1,3.047782715E2,3.218040717E2,3.306174155E0,1.113240952E2,1.616741894E-1,4.814603233E0,3.262534711E0,-1.000000000E0
1.295383987E2,2.998681728E1,3.144219628E1,3.047263723E2,3.217521724E2,2.295523469E0,1.093444964E2,1.644093352E-1,4.811279550E0,3.267434180E0,-1.000000000E0
1.305383948E2,2.998680485E1,3.144222079E1,3.042831110E2,3.213089469E2,2.372567976E0,1.185064090E2,1.674967229E-1,4.791294082E0,3.296670752E0,-1.000000000E0
1.315383914E2,2.998678731E1,3.144224564E1,3.044639416E2,3.214898229E2,2.604337349E0,1.264429980E2,1.707406256E-1,4.793687947E0,3.293188865E0,-1.000000000E0
1.325383879E2,2.998676634E1,3.144226906E1,3.043805640E2,3.214064965E2,2.965623790E0,1.309873625E2,1.735121810E-1,4.797215883E0,3.288047567E0,-1.000000000E0
1.335383849E2,2.998675503E1,3.144229470E1,3.041268903E2,3.211528570E2,2.892146141E0,1.239446005E2,1.758547762E-1,4.803967759E0,3.278174919E0,-1.000000000E0
1.345383807E2,2.998674856E1,3.144231785E1,3.043117586E2,3.213377492E2,2.472590112E0,1.145170711E2,1.784304720E-1,4.806206836E0,3.274891279E0,-1.000000000E0
1.355383775E2,2.998674152E1,3.144234333E1,3.045723326E2,3.215983494E2,2.334305038E0,1.110693133E2,1.804163042E-1,4.797310849E0,3.287909008E0,-1.000000000E0
1.365383743E2,2.998673690E1,3.144236324E1,3.043937513E2,3.214197870E2,1.989067571E0,1.106222753E2,1.814914838E-1,4.791892807E0,3.295800412E0,-1.000000000E0
1.375383706E2,2.998673711E1,3.144237441E1,3.045665194E2,3.215925604E2,1.309936020E0,1.046761111E2,1.831194177E-1,4.792876206E0,3.294370153E0,-1.000000000E0
1.385383669E2,2.998674099E1,3.144239071E1,3.046306331E2,3.216566751E2,1.259440085E0,8.974058483E1,1.840211043E-1,4.794509269E0,3.291992999E0,-1.000000000E0
1.395383635E2,2.998674239E1,3.144239993E1,3.041673758E2,3.211934200E2,1.049362213E0,8.709744136E1,1.856416604E-1,4.798027564E0,3.286863022E0,-1.000000000E0
1.405380207E2,2.998674366E1,3.144241669E1,3.042668249E2,3.212928753E2,1.183808204E0,8.484702372E1,1.880571964E-1,4.800723208E0,3.282924567E0,-1.000000000E0
1.415376430E2,2.998674969E1,3.144244078E1,3.042642903E2,3.212903417E2,1.675541483E0,7.851598573E1,1.909383252E-1,4.799067231E0,3.285344844E0,-1.000000000E0
1.425376396E2,2.998675956E1,3.144246844E1,3.040759945E2,3.211020416E2,2.197656213E0,7.280100070E1,1.941455624E-1,4.807402156E0,3.273136347E0,-1.000000000E0
1.435380232E2,2.998676974E1,3.144249960E1,3.044178257E2,3.214438697E2,2.538464312E0,6.953285173E1,1.973544096E-1,4.809028100E0,3.270746974E0,-1.000000000E0
1.445381422E2,2.998678472E1,3.144252808E1,3.045748325E2,3.216008632E2,2.670517231E0,6.255863189E1,1.997103837E-1,4.800910760E0,3.282650287E0,-1.000000000E0
1.455381390E2,2.998680040E1,3.144254453E1,3.042715799E2,3.212975896E2,2.461335906E0,5.358211361E1,2.025851541E-1,4.801096488E0,3.282378641E0,-1.000000000E0
1.465382370E2,2.998681260E1,3.144257085E1,3.041956968E2,3.212216972E2,2.601654428E0,5.644859914E1,2.049308754E-1,4.801049418E0,3.282447489E0,-1.000000000E0
1.475378972E2,2.998682606E1,3.144258960E1,3.041131246E2,3.211391094E2,2.465479104E0,5.371469855E1,2.069988318E-1,4.800196548E0,3.283694585E0,-1.000000000E0
1.485378933E2,2.998683930E1,3.144260468E1,3.044096311E2,3.214355989E2,2.275041163E0,5.122493901E1,2.089118855E-1,4.800440033E0,3.283338625E0,-1.000000000E0
1.495375143E2,2.998685193E1,3.144261817E1,3.043635277E2,3.213894788E2,2.000785187E0,4.849569110E1,2.094642657E-1,4.803651744E0,3.278637972E0,-1.000000000E0
1.505383346E2,2.998685683E1,3.144261914E1,3.042328039E2,3.212587464E2,1.142140066E0,4.276845873E1,2.099469022E-1,4.804283557E0,3.277712089E0,-1.000000000E0
1.515383314E2,2.998685937E1,3.144262321E1,3.040715635E2,3.210975034E2,8.758116095E-1,4.621819602E1,2.107801258E-1,4.808448775E0,3.271598601E0,-1.000000000E0
1.525381081E2,2.998686405E1,3.144262996E1,3.042837966E2,3.213097311E2,7.384148294E-1,4.403422862E1,2.115241283E-1,4.808819552E0,3.271053583E0,-1.000000000E0
1.535375373E2,2.998686948E1,3.144263447E1,3.044669232E2,3.214928499E2,6.867383618E-1,4.164229137E1,2.120530039E-1,4.812962554E0,3.264954591E0,-1.000000000E0
1.545375339E2,2.998687281E1,3.144263840E1,3.045230691E2,3.215489916E2,6.380768078E-1,4.166666735E1,2.128538691E-1,4.823207348E0,3.249801211E0,-1.000000000E0
1.555375310E2,2.998687847E1,3.144264353E1,3.043566752E2,3.213825897E2,7.203808228E-1,4.001112726E1,2.139440590E-1,4.824618021E0,3.247706573E0,-1.000000000E0
1.565375267E2,2.998688568E1,3.144265121E1,3.042473581E2,3.212732631E2,9.254207671E-1,3.744819042E1,2.156446024E-1,4.809750239E0,3.269684950E0,-1.000000000E0
1.575375234E2,2.998689975E1,3.144265811E1,3.046826146E2,3.217084968E2,1.283377228E0,2.948293236E1,2.171507493E-1,4.806425249E0,3.274570713E0,-1.000000000E0
1.585375199E2,2.998691329E1,3.144265772E1,3.048173596E2,3.218432163E2,1.326252848E0,1.336392490E1,2.192765606E-1,4.807274421E0,3.273323949E0,-1.000000000E0
1.595375160E2,2.998693056E1,3.144264823E1,3.048071869E2,3.218330066E2,1.519430323E0,3.509842094E2,2.208711503E-1,4.803529236E0,3.278817457E0,-1.000000000E0
